Size,n,freq,Simulation
1065,1,3.7037037037037033,29
315,1,3.7037037037037033,29
345,1,3.7037037037037033,29
375,5,18.51851851851852,29
405,3,11.11111111111111,29
465,1,3.7037037037037033,29
495,3,11.11111111111111,29
525,4,14.814814814814813,29
555,1,3.7037037037037033,29
585,1,3.7037037037037033,29
645,2,7.4074074074074066,29
675,1,3.7037037037037033,29
735,1,3.7037037037037033,29
765,2,7.4074074074074066,29
1125,1,3.7037037037037033,30
315,6,22.22222222222222,30
345,4,14.814814814814813,30
375,5,18.51851851851852,30
405,2,7.4074074074074066,30
435,1,3.7037037037037033,30
525,3,11.11111111111111,30
555,1,3.7037037037037033,30
585,2,7.4074074074074066,30
615,1,3.7037037037037033,30
675,1,3.7037037037037033,30
315,8,29.629629629629626,31
345,3,11.11111111111111,31
375,4,14.814814814814813,31
435,6,22.22222222222222,31
465,1,3.7037037037037033,31
525,1,3.7037037037037033,31
555,1,3.7037037037037033,31
645,2,7.4074074074074066,31
675,1,3.7037037037037033,31
315,5,18.51851851851852,32
345,3,11.11111111111111,32
375,5,18.51851851851852,32
435,1,3.7037037037037033,32
465,1,3.7037037037037033,32
495,3,11.11111111111111,32
525,1,3.7037037037037033,32
555,2,7.4074074074074066,32
585,1,3.7037037037037033,32
615,4,14.814814814814813,32
675,1,3.7037037037037033,32
315,3,11.11111111111111,33
345,2,7.4074074074074066,33
375,5,18.51851851851852,33
405,1,3.7037037037037033,33
435,2,7.4074074074074066,33
465,3,11.11111111111111,33
495,2,7.4074074074074066,33
555,3,11.11111111111111,33
585,1,3.7037037037037033,33
615,2,7.4074074074074066,33
645,1,3.7037037037037033,33
825,1,3.7037037037037033,33
885,1,3.7037037037037033,33
345,7,25.925925925925924,34
375,2,7.4074074074074066,34
405,4,14.814814814814813,34
435,4,14.814814814814813,34
465,1,3.7037037037037033,34
495,2,7.4074074074074066,34
555,3,11.11111111111111,34
675,2,7.4074074074074066,34
705,1,3.7037037037037033,34
795,1,3.7037037037037033,34
315,3,11.11111111111111,35
345,3,11.11111111111111,35
375,1,3.7037037037037033,35
435,3,11.11111111111111,35
465,2,7.4074074074074066,35
495,5,18.51851851851852,35
525,1,3.7037037037037033,35
555,3,11.11111111111111,35
585,3,11.11111111111111,35
615,1,3.7037037037037033,35
705,1,3.7037037037037033,35
765,1,3.7037037037037033,35
315,4,14.814814814814813,36
345,1,3.7037037037037033,36
375,6,22.22222222222222,36
405,2,7.4074074074074066,36
435,2,7.4074074074074066,36
465,1,3.7037037037037033,36
495,2,7.4074074074074066,36
525,3,11.11111111111111,36
555,1,3.7037037037037033,36
615,1,3.7037037037037033,36
705,1,3.7037037037037033,36
885,1,3.7037037037037033,36
915,1,3.7037037037037033,36
975,1,3.7037037037037033,36
315,6,22.22222222222222,37
345,5,18.51851851851852,37
375,4,14.814814814814813,37
405,1,3.7037037037037033,37
465,2,7.4074074074074066,37
495,1,3.7037037037037033,37
525,3,11.11111111111111,37
555,1,3.7037037037037033,37
585,2,7.4074074074074066,37
675,1,3.7037037037037033,37
795,1,3.7037037037037033,37
315,1,3.7037037037037033,38
345,2,7.4074074074074066,38
375,3,11.11111111111111,38
405,1,3.7037037037037033,38
435,7,25.925925925925924,38
465,4,14.814814814814813,38
495,1,3.7037037037037033,38
525,1,3.7037037037037033,38
615,2,7.4074074074074066,38
645,1,3.7037037037037033,38
675,1,3.7037037037037033,38
705,2,7.4074074074074066,38
765,1,3.7037037037037033,38
315,6,22.22222222222222,39
345,1,3.7037037037037033,39
375,5,18.51851851851852,39
405,3,11.11111111111111,39
435,3,11.11111111111111,39
465,1,3.7037037037037033,39
495,1,3.7037037037037033,39
525,3,11.11111111111111,39
555,1,3.7037037037037033,39
585,1,3.7037037037037033,39
825,1,3.7037037037037033,39
915,1,3.7037037037037033,39
1005,1,3.7037037037037033,40
315,3,11.11111111111111,40
345,4,14.814814814814813,40
405,4,14.814814814814813,40
435,3,11.11111111111111,40
465,2,7.4074074074074066,40
495,2,7.4074074074074066,40
525,1,3.7037037037037033,40
555,1,3.7037037037037033,40
585,1,3.7037037037037033,40
615,1,3.7037037037037033,40
675,2,7.4074074074074066,40
735,2,7.4074074074074066,40
315,3,11.11111111111111,41
345,7,25.925925925925924,41
375,3,11.11111111111111,41
435,5,18.51851851851852,41
465,2,7.4074074074074066,41
495,3,11.11111111111111,41
525,1,3.7037037037037033,41
615,1,3.7037037037037033,41
645,1,3.7037037037037033,41
855,1,3.7037037037037033,41
315,5,18.51851851851852,42
345,3,11.11111111111111,42
375,4,14.814814814814813,42
405,3,11.11111111111111,42
435,1,3.7037037037037033,42
495,1,3.7037037037037033,42
525,4,14.814814814814813,42
555,1,3.7037037037037033,42
615,1,3.7037037037037033,42
675,3,11.11111111111111,42
735,1,3.7037037037037033,42
315,5,18.51851851851852,43
345,3,11.11111111111111,43
435,3,11.11111111111111,43
465,2,7.4074074074074066,43
495,2,7.4074074074074066,43
525,1,3.7037037037037033,43
555,3,11.11111111111111,43
585,3,11.11111111111111,43
645,1,3.7037037037037033,43
675,1,3.7037037037037033,43
705,1,3.7037037037037033,43
735,1,3.7037037037037033,43
825,1,3.7037037037037033,43
315,7,25.925925925925924,44
345,4,14.814814814814813,44
375,3,11.11111111111111,44
435,3,11.11111111111111,44
465,1,3.7037037037037033,44
495,1,3.7037037037037033,44
525,2,7.4074074074074066,44
555,1,3.7037037037037033,44
615,2,7.4074074074074066,44
675,2,7.4074074074074066,44
825,1,3.7037037037037033,44
315,4,14.814814814814813,45
345,2,7.4074074074074066,45
375,2,7.4074074074074066,45
405,4,14.814814814814813,45
435,2,7.4074074074074066,45
495,1,3.7037037037037033,45
525,4,14.814814814814813,45
555,2,7.4074074074074066,45
585,1,3.7037037037037033,45
615,1,3.7037037037037033,45
645,1,3.7037037037037033,45
675,1,3.7037037037037033,45
765,1,3.7037037037037033,45
975,1,3.7037037037037033,45
1005,1,3.7037037037037033,46
315,8,29.629629629629626,46
345,1,3.7037037037037033,46
375,2,7.4074074074074066,46
405,3,11.11111111111111,46
435,2,7.4074074074074066,46
525,3,11.11111111111111,46
555,2,7.4074074074074066,46
585,2,7.4074074074074066,46
645,2,7.4074074074074066,46
765,1,3.7037037037037033,46
1095,1,3.7037037037037033,47
315,1,3.7037037037037033,47
345,5,18.51851851851852,47
375,1,3.7037037037037033,47
405,2,7.4074074074074066,47
435,5,18.51851851851852,47
465,1,3.7037037037037033,47
495,4,14.814814814814813,47
525,2,7.4074074074074066,47
555,1,3.7037037037037033,47
615,1,3.7037037037037033,47
645,1,3.7037037037037033,47
735,1,3.7037037037037033,47
945,1,3.7037037037037033,47
315,3,11.11111111111111,48
345,1,3.7037037037037033,48
375,3,11.11111111111111,48
405,5,18.51851851851852,48
435,2,7.4074074074074066,48
465,2,7.4074074074074066,48
495,1,3.7037037037037033,48
525,2,7.4074074074074066,48
555,1,3.7037037037037033,48
615,1,3.7037037037037033,48
645,2,7.4074074074074066,48
705,1,3.7037037037037033,48
765,2,7.4074074074074066,48
885,1,3.7037037037037033,48
315,7,25.925925925925924,49
345,3,11.11111111111111,49
375,2,7.4074074074074066,49
405,2,7.4074074074074066,49
435,4,14.814814814814813,49
465,1,3.7037037037037033,49
495,1,3.7037037037037033,49
555,1,3.7037037037037033,49
585,1,3.7037037037037033,49
645,1,3.7037037037037033,49
675,1,3.7037037037037033,49
705,1,3.7037037037037033,49
795,1,3.7037037037037033,49
945,1,3.7037037037037033,49
315,6,22.22222222222222,50
345,6,22.22222222222222,50
375,2,7.4074074074074066,50
405,2,7.4074074074074066,50
435,1,3.7037037037037033,50
465,1,3.7037037037037033,50
495,1,3.7037037037037033,50
525,2,7.4074074074074066,50
585,2,7.4074074074074066,50
615,1,3.7037037037037033,50
645,2,7.4074074074074066,50
675,1,3.7037037037037033,50
315,7,25.925925925925924,51
345,2,7.4074074074074066,51
375,4,14.814814814814813,51
405,2,7.4074074074074066,51
435,2,7.4074074074074066,51
465,2,7.4074074074074066,51
495,1,3.7037037037037033,51
555,1,3.7037037037037033,51
585,3,11.11111111111111,51
615,1,3.7037037037037033,51
645,2,7.4074074074074066,51
1185,1,3.7037037037037033,52
315,5,18.51851851851852,52
345,3,11.11111111111111,52
375,3,11.11111111111111,52
405,4,14.814814814814813,52
435,4,14.814814814814813,52
465,1,3.7037037037037033,52
495,1,3.7037037037037033,52
555,1,3.7037037037037033,52
615,3,11.11111111111111,52
645,1,3.7037037037037033,52
315,2,7.4074074074074066,53
345,1,3.7037037037037033,53
375,1,3.7037037037037033,53
405,4,14.814814814814813,53
435,1,3.7037037037037033,53
465,2,7.4074074074074066,53
495,3,11.11111111111111,53
525,1,3.7037037037037033,53
555,3,11.11111111111111,53
585,1,3.7037037037037033,53
615,1,3.7037037037037033,53
645,1,3.7037037037037033,53
675,3,11.11111111111111,53
705,1,3.7037037037037033,53
795,1,3.7037037037037033,53
885,1,3.7037037037037033,53
315,5,18.51851851851852,54
345,2,7.4074074074074066,54
375,1,3.7037037037037033,54
405,2,7.4074074074074066,54
435,1,3.7037037037037033,54
465,2,7.4074074074074066,54
495,1,3.7037037037037033,54
525,2,7.4074074074074066,54
555,2,7.4074074074074066,54
585,2,7.4074074074074066,54
645,1,3.7037037037037033,54
675,1,3.7037037037037033,54
765,1,3.7037037037037033,54
825,2,7.4074074074074066,54
885,1,3.7037037037037033,54
945,1,3.7037037037037033,54
315,6,22.22222222222222,55
345,4,14.814814814814813,55
375,3,11.11111111111111,55
465,1,3.7037037037037033,55
495,3,11.11111111111111,55
525,1,3.7037037037037033,55
585,1,3.7037037037037033,55
645,1,3.7037037037037033,55
675,2,7.4074074074074066,55
735,2,7.4074074074074066,55
885,2,7.4074074074074066,55
975,1,3.7037037037037033,55
315,2,7.4074074074074066,56
345,2,7.4074074074074066,56
375,3,11.11111111111111,56
405,2,7.4074074074074066,56
435,2,7.4074074074074066,56
465,3,11.11111111111111,56
495,4,14.814814814814813,56
525,2,7.4074074074074066,56
555,3,11.11111111111111,56
615,1,3.7037037037037033,56
645,1,3.7037037037037033,56
705,1,3.7037037037037033,56
945,1,3.7037037037037033,56
315,4,14.814814814814813,57
345,3,11.11111111111111,57
375,5,18.51851851851852,57
405,2,7.4074074074074066,57
435,3,11.11111111111111,57
465,1,3.7037037037037033,57
495,1,3.7037037037037033,57
525,1,3.7037037037037033,57
585,1,3.7037037037037033,57
615,1,3.7037037037037033,57
645,2,7.4074074074074066,57
675,1,3.7037037037037033,57
705,1,3.7037037037037033,57
765,1,3.7037037037037033,57
315,2,7.4074074074074066,58
345,3,11.11111111111111,58
375,1,3.7037037037037033,58
405,2,7.4074074074074066,58
435,3,11.11111111111111,58
465,4,14.814814814814813,58
495,4,14.814814814814813,58
525,2,7.4074074074074066,58
555,3,11.11111111111111,58
585,1,3.7037037037037033,58
615,1,3.7037037037037033,58
675,1,3.7037037037037033,58
315,5,18.51851851851852,59
345,4,14.814814814814813,59
375,4,14.814814814814813,59
405,1,3.7037037037037033,59
465,2,7.4074074074074066,59
495,4,14.814814814814813,59
525,4,14.814814814814813,59
585,1,3.7037037037037033,59
675,1,3.7037037037037033,59
975,1,3.7037037037037033,59
315,5,18.51851851851852,60
345,4,14.814814814814813,60
375,3,11.11111111111111,60
405,5,18.51851851851852,60
435,1,3.7037037037037033,60
465,3,11.11111111111111,60
495,1,3.7037037037037033,60
585,2,7.4074074074074066,60
645,1,3.7037037037037033,60
675,2,7.4074074074074066,60
315,7,25.925925925925924,61
345,2,7.4074074074074066,61
375,2,7.4074074074074066,61
405,4,14.814814814814813,61
435,1,3.7037037037037033,61
465,2,7.4074074074074066,61
495,1,3.7037037037037033,61
525,2,7.4074074074074066,61
555,1,3.7037037037037033,61
705,1,3.7037037037037033,61
735,1,3.7037037037037033,61
825,2,7.4074074074074066,61
855,1,3.7037037037037033,61
315,6,22.22222222222222,62
345,2,7.4074074074074066,62
375,3,11.11111111111111,62
405,3,11.11111111111111,62
435,3,11.11111111111111,62
465,3,11.11111111111111,62
495,1,3.7037037037037033,62
585,1,3.7037037037037033,62
615,1,3.7037037037037033,62
645,1,3.7037037037037033,62
675,1,3.7037037037037033,62
705,1,3.7037037037037033,62
795,1,3.7037037037037033,62
315,8,29.629629629629626,63
345,3,11.11111111111111,63
375,2,7.4074074074074066,63
405,2,7.4074074074074066,63
435,4,14.814814814814813,63
495,1,3.7037037037037033,63
585,1,3.7037037037037033,63
615,4,14.814814814814813,63
675,1,3.7037037037037033,63
735,1,3.7037037037037033,63
1125,1,3.7037037037037033,64
315,5,18.51851851851852,64
345,3,11.11111111111111,64
375,3,11.11111111111111,64
405,2,7.4074074074074066,64
435,3,11.11111111111111,64
465,1,3.7037037037037033,64
495,1,3.7037037037037033,64
525,1,3.7037037037037033,64
555,4,14.814814814814813,64
585,1,3.7037037037037033,64
675,1,3.7037037037037033,64
945,1,3.7037037037037033,64
1155,1,3.7037037037037033,65
315,3,11.11111111111111,65
345,2,7.4074074074074066,65
375,3,11.11111111111111,65
435,2,7.4074074074074066,65
465,2,7.4074074074074066,65
495,2,7.4074074074074066,65
525,3,11.11111111111111,65
555,3,11.11111111111111,65
585,1,3.7037037037037033,65
615,1,3.7037037037037033,65
645,2,7.4074074074074066,65
795,1,3.7037037037037033,65
885,1,3.7037037037037033,65
315,9,33.33333333333333,66
345,4,14.814814814814813,66
375,2,7.4074074074074066,66
405,2,7.4074074074074066,66
465,1,3.7037037037037033,66
495,2,7.4074074074074066,66
525,1,3.7037037037037033,66
555,3,11.11111111111111,66
645,2,7.4074074074074066,66
765,1,3.7037037037037033,66
315,1,3.7037037037037033,67
345,4,14.814814814814813,67
375,4,14.814814814814813,67
405,1,3.7037037037037033,67
435,1,3.7037037037037033,67
465,4,14.814814814814813,67
495,1,3.7037037037037033,67
525,1,3.7037037037037033,67
555,3,11.11111111111111,67
585,1,3.7037037037037033,67
615,2,7.4074074074074066,67
645,1,3.7037037037037033,67
675,2,7.4074074074074066,67
705,1,3.7037037037037033,67
315,5,18.51851851851852,68
345,1,3.7037037037037033,68
375,3,11.11111111111111,68
405,4,14.814814814814813,68
435,2,7.4074074074074066,68
465,1,3.7037037037037033,68
495,2,7.4074074074074066,68
525,1,3.7037037037037033,68
555,1,3.7037037037037033,68
585,2,7.4074074074074066,68
645,1,3.7037037037037033,68
675,1,3.7037037037037033,68
855,1,3.7037037037037033,68
885,1,3.7037037037037033,68
915,1,3.7037037037037033,68
1035,1,3.7037037037037033,69
315,5,18.51851851851852,69
345,7,25.925925925925924,69
405,2,7.4074074074074066,69
435,2,7.4074074074074066,69
465,1,3.7037037037037033,69
495,2,7.4074074074074066,69
525,2,7.4074074074074066,69
615,1,3.7037037037037033,69
645,2,7.4074074074074066,69
675,1,3.7037037037037033,69
855,1,3.7037037037037033,69
1095,1,3.7037037037037033,70
1245,1,3.7037037037037033,70
315,2,7.4074074074074066,70
345,3,11.11111111111111,70
375,3,11.11111111111111,70
405,2,7.4074074074074066,70
435,3,11.11111111111111,70
465,1,3.7037037037037033,70
495,1,3.7037037037037033,70
555,1,3.7037037037037033,70
585,1,3.7037037037037033,70
615,2,7.4074074074074066,70
645,1,3.7037037037037033,70
675,1,3.7037037037037033,70
735,1,3.7037037037037033,70
795,1,3.7037037037037033,70
825,1,3.7037037037037033,70
945,1,3.7037037037037033,70
315,8,29.629629629629626,71
345,5,18.51851851851852,71
375,2,7.4074074074074066,71
405,2,7.4074074074074066,71
435,1,3.7037037037037033,71
525,4,14.814814814814813,71
555,2,7.4074074074074066,71
585,1,3.7037037037037033,71
645,1,3.7037037037037033,71
765,1,3.7037037037037033,71
1005,1,3.7037037037037033,72
1305,1,3.7037037037037033,72
315,5,18.51851851851852,72
345,5,18.51851851851852,72
375,1,3.7037037037037033,72
405,3,11.11111111111111,72
435,1,3.7037037037037033,72
495,1,3.7037037037037033,72
525,3,11.11111111111111,72
585,2,7.4074074074074066,72
615,1,3.7037037037037033,72
645,2,7.4074074074074066,72
675,1,3.7037037037037033,72
1095,1,3.7037037037037033,73
315,6,22.22222222222222,73
345,2,7.4074074074074066,73
375,4,14.814814814814813,73
405,3,11.11111111111111,73
435,2,7.4074074074074066,73
465,1,3.7037037037037033,73
495,1,3.7037037037037033,73
525,2,7.4074074074074066,73
585,1,3.7037037037037033,73
705,1,3.7037037037037033,73
735,1,3.7037037037037033,73
765,2,7.4074074074074066,73
315,5,18.51851851851852,74
345,3,11.11111111111111,74
375,3,11.11111111111111,74
405,1,3.7037037037037033,74
435,3,11.11111111111111,74
465,1,3.7037037037037033,74
495,1,3.7037037037037033,74
525,5,18.51851851851852,74
555,1,3.7037037037037033,74
615,1,3.7037037037037033,74
645,1,3.7037037037037033,74
675,1,3.7037037037037033,74
765,1,3.7037037037037033,74
315,3,11.11111111111111,75
345,2,7.4074074074074066,75
375,2,7.4074074074074066,75
405,7,25.925925925925924,75
435,3,11.11111111111111,75
465,1,3.7037037037037033,75
495,1,3.7037037037037033,75
555,1,3.7037037037037033,75
585,1,3.7037037037037033,75
615,1,3.7037037037037033,75
645,1,3.7037037037037033,75
675,1,3.7037037037037033,75
705,2,7.4074074074074066,75
915,1,3.7037037037037033,75
315,5,18.51851851851852,76
345,1,3.7037037037037033,76
375,2,7.4074074074074066,76
405,3,11.11111111111111,76
435,3,11.11111111111111,76
465,3,11.11111111111111,76
525,1,3.7037037037037033,76
555,1,3.7037037037037033,76
585,1,3.7037037037037033,76
615,1,3.7037037037037033,76
675,1,3.7037037037037033,76
705,3,11.11111111111111,76
735,1,3.7037037037037033,76
765,1,3.7037037037037033,76
315,9,33.33333333333333,77
375,2,7.4074074074074066,77
405,2,7.4074074074074066,77
435,4,14.814814814814813,77
495,1,3.7037037037037033,77
525,3,11.11111111111111,77
585,2,7.4074074074074066,77
615,2,7.4074074074074066,77
645,1,3.7037037037037033,77
735,1,3.7037037037037033,77
315,5,18.51851851851852,78
