Size,n,freq,Simulation
315,9,19.565217391304348,30
345,7,15.217391304347828,30
375,7,15.217391304347828,30
405,3,6.521739130434782,30
435,4,8.695652173913043,30
465,2,4.3478260869565215,30
495,2,4.3478260869565215,30
555,2,4.3478260869565215,30
585,5,10.869565217391305,30
615,1,2.1739130434782608,30
645,3,6.521739130434782,30
675,1,2.1739130434782608,30
1185,1,2.1739130434782608,31
315,6,13.043478260869565,31
345,4,8.695652173913043,31
375,3,6.521739130434782,31
405,7,15.217391304347828,31
435,4,8.695652173913043,31
465,2,4.3478260869565215,31
495,4,8.695652173913043,31
525,1,2.1739130434782608,31
555,2,4.3478260869565215,31
615,4,8.695652173913043,31
645,2,4.3478260869565215,31
675,3,6.521739130434782,31
705,1,2.1739130434782608,31
795,1,2.1739130434782608,31
885,1,2.1739130434782608,31
315,8,17.391304347826086,32
345,5,10.869565217391305,32
375,1,2.1739130434782608,32
405,3,6.521739130434782,32
435,1,2.1739130434782608,32
465,4,8.695652173913043,32
495,3,6.521739130434782,32
525,2,4.3478260869565215,32
