Day,Site,Rep,Date,Tide,315,345,375,405,435,465,495,525,555,585,615,645,675,705,735,765,795,825,855,885,915,945,975,1005,1035,1065,1095,1125,1155,1185,1215,1245,1275,1305,1335,1365,1395,1425,1455,1485,1515,1545,1575,1605,1635,1665,1695,1725,1755,1785,1815,1845,1875,1905,1935,1965,1995,2025,2055,2085,2115,2145,2175,2205,2235,2265,2295,2325,2355,2385,2415,2445,2475,2505,2535,2565,2595,2625,2655,2685,2715,2745,2775,2805,2835,2865,2895,2925,2955,2985
1,1,1,25/11/2013,Incoming,9.107218,8.794448,6.128453,4.104424,2.852981,2.718398,2.096547,2.34738,2.167052,1.7037,1.855762,1.56992,1.826587,1.584134,1.900685,1.984306,1.247136,1.045287,1.10811,1.167449,0.950705,1.421358,0.246484,0.629869,0.491412,0.428315,0.349155,0.126215,0.273168,0.442518,0,0,0.183732,0,0.21091,0.225451,0,0.256507,0,0,0.308242,0.326919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,25/11/2013,Incoming,15.191145,13.903056,11.25767,8.171366,7.131933,6.358775,5.750323,5.337328,4.758928,4.19725,3.116207,2.194255,2.461384,2.011831,2.590618,1.752576,1.660983,1.367729,1.35931,1.145681,1.066261,0.513894,0.967554,0.618125,1.350297,0.315246,0.456859,0.495448,0.268075,0.144756,0.15603,0.503628,0.360612,0.580007,0.206978,0.442495,0.472316,0.251724,0,0.569757,0.60499,0,0,0,0,0.401535,0,0,0,0,0,0,0,0.601402,0,0,0,0,0.754946,0,0,0,0,0,0.971209,0,0,0,1.136195,0,1.225269,1.271501,0,0,0,0,0,1.573505,1.628072,0,0,0,0,0,0,0,0,0,0,0
1,1,3,25/11/2013,Incoming,19.976929,17.059555,12.875207,9.073935,8.116907,7.179011,7.375455,5.707694,6.399733,5.520438,5.861833,4.459124,3.538188,3.839261,3.190389,2.779664,2.293878,2.871104,2.168608,1.645516,0.839351,1.078754,0.677022,0.926824,1.21479,0.661758,0.959028,0.260008,0.281368,0.303867,0.65507,1.409604,0.378494,0.811691,0.434483,0.464437,0,0,0.562494,0,0,0.673464,0.713462,0,0.798146,0,0.889279,0,0.987098,1.038589,0,0,0,0,0,0,0,0,0,0,1.727667,1.802233,0,0,0,0,0,0,0,0,2.572056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430724,0,0,0
1,2,1,25/11/2013,Incoming,15.289531,13.342353,9.487344,6.173497,5.286148,4.606655,4.899444,4.773503,4.973699,4.494594,4.529404,4.262045,4.626506,3.879814,3.941676,4.854542,4.757717,3.730411,3.436421,2.48773,2.105917,2.448807,2.194073,1.860309,1.100627,0.461205,1.604124,1.304711,0.823606,0.762398,0.684817,0.589445,0.474818,0.848549,0.36337,1.359476,0.621898,0.883853,0.235215,0,0,0.281618,0,0,0.667512,0,0.371864,1.175883,0,0.868601,0,0.479584,0,0,0,0,0,0,0,0.69214,0.722448,0,0.785694,0,0,0,0,0,0,1.035955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,25/11/2013,Incoming,14.13532,13.13246,11.93692,9.479444,8.32866,8.570417,7.792187,8.131623,7.879727,6.604854,6.82948,6.395956,6.213991,6.360841,5.640971,5.582911,5.234735,5.318173,3.354491,3.72013,4.232341,3.463523,3.950272,2.884165,1.575117,2.097446,2.072486,2.921799,1.216089,2.88933,1.1325,3.655431,2.290224,1.403269,0.751144,0.401465,1.285563,0.913532,0.486226,2.067706,1.097785,1.74645,1.233448,1.957923,0.689926,0.728605,2.306108,0.810246,2.559776,0,2.831395,0,1.040527,1.091275,0,0,0,0,0,0,1.493415,3.11574,0,0,0,0,0,0,2.061684,0,8.893255,0,0,0,0,0,2.758427,0,2.954221,0,0,3.264949,0,0,0,0,0,0,0,4.198386
1,2,3,25/11/2013,Incoming,15.48138,14.365592,12.457327,9.907644,9.818421,8.957111,9.77306,9.704469,9.097822,9.084569,8.149153,7.565431,6.721256,6.313336,6.756628,5.526929,6.119164,4.402786,3.753779,4.856763,3.961802,3.519681,2.319385,2.878823,2.034612,2.619751,1.9713,1.425203,2.31343,2.776022,1.795345,1.931644,1.037336,1.853828,0.396928,1.272879,1.81155,0.482739,2.055497,1.09264,1.160208,0.615252,0.651793,1.379504,0,0.770035,0,0.856318,0,4.744085,1.99493,0,0,0,3.626035,0,2.649272,1.385297,0,3.024238,0,0,0,0,1.862518,0,2.016582,0,0,0,0,0,0,0,2.717701,0,0,3.017559,0,0,0,0,0,0,0,0,0,4.174894,0,4.437116
1,3,2,25/11/2013,Incoming,15.40731,14.977969,12.218561,10.606247,9.485161,9.848927,10.065937,9.408748,9.691536,9.743686,10.459724,9.230821,10.555958,10.837723,10.075909,10.635584,10.037545,9.39827,8.291882,7.645259,7.090402,6.183657,4.575306,6.106876,4.2758,4.192641,4.151954,3.51426,4.634863,3.850372,3.735244,3.869971,2.717727,3.428371,2.569202,3.923325,2.722026,2.901445,2.37583,3.536175,2.950237,2.275631,3.616174,4.145671,3.708278,1.424062,1.878043,1.58363,3.335398,2.193365,3.689319,2.906476,1.525286,2.66613,1.117633,3.511278,1.837284,3.202369,2.00809,0,2.918888,0.761217,0,0,1.722221,4.481268,1.86468,0.969383,4.029573,2.09277,3.25911,2.254722,1.16937,4.84964,1.256493,0,2.695681,4.185386,4.330531,1.492998,1.543604,4.786021,1.64822,3.404512,0,5.441536,1.871423,1.930207,5.970629,0
1,3,3,25/11/2013,Incoming,7.572667,7.246941,6.457174,5.557874,5.117203,5.797897,5.584651,5.569868,5.934689,6.16488,6.892498,6.742895,6.656083,5.649519,5.998139,6.893048,6.933398,6.198642,5.174809,4.631363,5.007223,3.432216,5.788999,3.538593,2.737733,2.631851,3.241996,1.034067,1.566625,2.900397,2.344728,1.121216,3.913768,1.291257,1.382372,2.585932,3.154523,1.681225,3.131902,2.378321,2.020315,1.607044,1.702488,1.201092,2.539419,2.011338,2.12203,2.98228,1.5703,3.304424,2.605387,0.912242,3.829878,2.008335,0,1.102069,2.30664,1.206136,3.78162,0,1.374207,1.433518,1.49451,0,0,3.375637,0,1.825534,0,1.970545,0,0,0,0,2.36622,0,0,2.627296,2.718409,2.811603,0,0,0,0,0,0,0,0,0,0
2,1,2,2/12/2013,Outgoing,11.444153,12.328305,12.6351,13.942613,15.139471,17.256477,17.875311,18.63273,18.74309,18.564987,18.034679,16.68045,15.336328,12.147604,10.171395,9.939279,6.09238,6.233076,5.016761,5.09009,6.017947,4.035345,3.640566,3.467012,4.165537,2.888046,4.260133,4.376806,2.105054,1.420863,4.594596,1.318242,2.123778,1.138623,1.218968,1.737341,2.318034,2.470824,1.052074,2.237003,1.187668,1.259629,0,1.412155,1.49283,2.364782,2.494926,1.753172,1.846242,0.971274,2.042147,2.145094,2.251443,1.180626,0,1.295731,4.067965,4.254255,0,0,0,0,1.757135,0,0,1.984412,2.064312,0,0,0,0,0,0,0,0,0,2.984278,0,0,0,0,0,0,0,0,0,0,4.273708,0,0
2,1,3,2/12/2013,Outgoing,8.765977,7.623034,6.415944,6.279864,5.853617,6.307833,6.500697,6.805198,7.323647,6.899412,6.443981,5.773292,5.445781,4.436648,3.817854,3.153929,2.82221,2.352071,2.558602,1.253774,2.114936,1.526458,1.235315,1.159619,1.372146,1.034969,0.999927,0.948837,0.440051,0.950478,0.341503,0.551144,0.197318,0.423153,0.226506,0.242122,0,0.550948,0.293241,0.311756,0.331035,0.351092,0,0,0.832184,0,0,0.977312,0,1.082881,0,0.597895,0,0,0,0.72231,0,1.581033,0,0,0,0,0.979521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.034346,2.101041,0,0,0,0,0,0
2,2,1,2/12/2013,Outgoing,19.135591,15.943476,12.498972,9.654718,8.174104,8.068181,7.97571,7.902004,7.184925,7.402936,6.473109,6.367709,5.598212,5.142719,5.222107,3.584002,3.92663,3.424889,2.501798,2.378138,1.533159,1.769387,1.854974,0.773914,1.267964,1.036087,0.500503,0.678473,0.587368,0.634337,0.170936,0.367826,0.197531,1.059025,0.226751,0.484767,1.034874,0.551543,0.293558,0.624186,0.994177,0,0.744691,0.39403,0,0,0,0.489184,1.030306,1.08405,0,0,1.884646,0,0,0.72309,0.756717,0.79137,0,0,0,0,0,1.021717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10331,0,0,0,0,0,0
2,2,2,2/12/2013,Outgoing,14.177836,12.702147,10.352193,7.875113,6.526231,6.419556,6.172032,7.032657,7.461322,5.761637,5.231289,6.392791,6.506323,5.676591,6.054152,5.460918,4.309384,5.136939,4.05022,3.566933,2.482067,2.573456,2.296458,1.354246,1.479178,0.920895,1.00093,1.628209,0.880985,1.902864,0.683691,0.367798,1.185095,0.423577,0.453466,0.969459,0,0.551501,0,0,0,0.702889,1.489269,3.152002,1.666037,0,0,3.913169,1.030226,2.167934,0,1.19699,0,0,1.380843,1.446069,4.539952,0,1.654005,0,1.803152,0,1.961007,0,0,0,2.303825,0,0,2.585631,0,0,0,0,0,0,0,0,0,3.689217,3.814265,3.942107,0,0,0,0,0,0,0,0
2,2,3,2/12/2013,Outgoing,16.487361,16.163025,12.975432,11.008825,9.695073,8.773592,9.084651,8.155997,8.70724,7.685181,7.012678,6.280899,6.91075,6.692682,4.981607,3.940169,3.763518,3.049246,3.628212,2.85552,2.725521,1.89631,1.562029,1.52062,0.415225,0.678583,1.229264,1.599711,0.865565,0.934779,0.335862,0.722721,0.388117,0.832327,0.445529,0.476245,0,1.083695,0.576795,0.613214,1.302269,0.690587,0,0,1.636876,0.864322,0,0.961169,0,0,0,0,0,1.294546,0,2.841517,0,0,1.625055,0,0,0,0,0,0,0,0,0,0,0,0,0,2.838953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,2/12/2013,Outgoing,12.660076,12.180316,10.074573,9.440368,8.607566,9.856954,8.353826,8.17214,7.649239,8.085607,7.016586,6.430477,5.92703,5.226192,5.456371,3.676278,3.283931,3.293502,2.932813,2.555527,1.925673,1.838513,1.708577,1.020651,2.229617,1.012155,2.200242,1.908866,1.291053,0.557716,0.601156,1.616985,1.389372,1.489771,0.398723,0.426212,0.909873,0.484923,0.516199,1.097583,0,1.236071,1.964224,1.385744,0.732456,0.773519,0.816088,0.860192,0.905856,0.953109,1.001977,1.052488,0,0,1.214146,0,0,0,1.454332,0,0,0,1.724272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
